408174	20.00000
392166	20.00000
458124	20.00000
442102	20.00000
460118	20.00000
454076	20.00000
408162	20.00000
444074	20.00000
366148	20.00000
404088	20.00000
430128	20.00000
470112	20.00000
398094	20.00000
420128	20.00000
464118	20.00000
460106	20.00000
422116	20.00000
376132	20.00000
368148	20.00000
460126	20.00000
412154	20.00000
418118	20.00000
458126	20.00000
418148	20.00000
390092	20.00000
460112	20.00000
374150	20.00000
398088	20.00000
444102	20.00000
430096	20.00000
448098	20.00000
460110	20.00000
402090	20.00000
426138	20.00000
420144	20.00000
424114	20.00000
458080	20.00000
396092	20.00000
424126	20.00000
458068	20.00000
450116	20.00000
460122	20.00000
380128	20.00000
466110	20.00000
388170	20.00000
454084	20.00000
452108	20.00000
404166	20.00000
382154	20.00000
406094	20.00000
414148	20.00000
450076	20.00000
398166	20.00000
436106	20.00000
424138	20.00000
416144	20.00000
450120	20.00000
440070	20.00000
462114	20.00000
452096	20.00000
436116	20.00000
446090	20.00000
460086	20.00000
464114	20.00000
382152	20.00000
426128	20.00000
400082	20.00000
412134	20.00000
394166	20.00000
398180	20.00000
374148	20.00000
468116	20.00000
426110	20.00000
454098	20.00000
454120	20.00000
394090	20.00000
446112	20.00000
434128	20.00000
452084	20.00000
444096	20.00000
406166	20.00000
378120	20.00000
462096	20.00000
428104	20.00000
376136	20.00000
414138	20.00000
442096	20.00000
442124	20.00000
456086	20.00000
430118	20.00000
454138	20.00000
450098	20.00000
378144	20.00000
436130	20.00000
452098	20.00000
468110	20.00000
402164	20.00000
436108	20.00000
372138	20.00000
394168	20.00000
430120	20.00000
462130	20.00000
440078	20.00000
462094	20.00000
464130	20.00000
444116	20.00000
444118	20.00000
462110	20.00000
408160	20.00000
454086	20.00000
452092	20.00000
460094	20.00000
456134	20.00000
420124	20.00000
378156	20.00000
388164	20.00000
442094	20.00000
432102	20.00000
380126	20.00000
394148	20.00000
468104	20.00000
404142	20.00000
442104	20.00000
410138	20.00000
372150	20.00000
406082	20.00000
432122	20.00000
394162	20.00000
408136	20.00000
432120	20.00000
462124	20.00000
380154	20.00000
402178	20.00000
446108	20.00000
454112	20.00000
378126	20.00000
462092	20.00000
402084	20.00000
402096	20.00000
466108	20.00000
432108	20.00000
450088	20.00000
464094	20.00000
406150	20.00000
416148	20.00000
464102	20.00000
412088	20.00000
424136	20.00000
408140	20.00000
406148	20.00000
470120	20.00000
422156	20.00000
440082	20.00000
462104	20.00000
428116	20.00000
424124	20.00000
406092	20.00000
424112	20.00000
408128	20.00000
400090	20.00000
446074	20.00000
430104	20.00000
372148	20.00000
376144	20.00000
446110	20.00000
436112	20.00000
430122	20.00000
440120	20.00000
426118	20.00000
446084	20.00000
384162	20.00000
394084	20.00000
404148	20.00000
408134	20.00000
464124	20.00000
442108	20.00000
454122	20.00000
404096	20.00000
376142	20.00000
452116	20.00000
382164	20.00000
446106	20.00000
428138	20.00000
466130	20.00000
436114	20.00000
440118	20.00000
458082	20.00000
388088	20.00000
462098	20.00000
412160	20.00000
444088	20.00000
378158	20.00000
420116	20.00000
468114	20.00000
414158	20.00000
416158	20.00000
410094	20.00000
370138	20.00000
366118	20.00000
392092	20.00000
430114	20.00000
448104	20.00000
454104	20.00000
440114	20.00000
454126	20.00000
446082	20.00000
378128	20.00000
444080	20.00000
408158	20.00000
398152	20.00000
460088	20.00000
448084	20.00000
454092	20.00000
462120	20.00000
452088	20.00000
436074	20.00000
456070	20.00000
414128	20.00000
428112	20.00000
406180	20.00000
442086	20.00000
432118	20.00000
386168	20.00000
422130	20.00000
410150	20.00000
372142	20.00000
454116	20.00000
450112	20.00000
432126	20.00000
458096	20.00000
466118	20.00000
390088	20.00000
448090	20.00000
392082	20.00000
448108	20.00000
424118	20.00000
412130	20.00000
406086	20.00000
402172	20.00000
404092	20.00000
468112	20.00000
400180	20.00000
436076	20.00000
448118	20.00000
462106	20.00000
426116	20.00000
396086	20.00000
458076	20.00000
402162	20.00000
462108	20.00000
448094	20.00000
462122	20.00000
368146	20.00000
426130	20.00000
420136	20.00000
444070	20.00000
414140	20.00000
418138	20.00000
438074	20.00000
370150	20.00000
448116	20.00000
402082	20.00000
400164	20.00000
450086	20.00000
394088	20.00000
464132	20.00000
458104	20.00000
386158	20.00000
430106	20.00000
448078	20.00000
422132	20.00000
428130	20.00000
402156	20.00000
404182	20.00000
422136	20.00000
416138	20.00000
442070	20.00000
426140	20.00000
422102	20.00000
434074	20.00000
398182	20.00000
368142	20.00000
404168	20.00000
414150	20.00000
442128	20.00000
466124	20.00000
410148	20.00000
370148	20.00000
462118	20.00000
420120	20.00000
458120	20.00000
414146	20.00000
448068	20.00000
424120	20.00000
386132	20.00000
460128	20.00000
396164	20.00000
376124	20.00000
378138	20.00000
438118	20.00000
450092	20.00000
376150	20.00000
428118	20.00000
448102	20.00000
442090	20.00000
452110	20.00000
410156	20.00000
410152	20.00000
374142	20.00000
398084	20.00000
406144	20.00000
430112	20.00000
372136	20.00000
444108	20.00000
414130	20.00000
404160	20.00000
456080	20.00000
460108	20.00000
400182	20.00000
378134	20.00000
466122	20.00000
424134	20.00000
384160	20.00000
408080	20.00000
438106	20.00000
438122	20.00000
458106	20.00000
354122	20.00000
380136	20.00000
466114	20.00000
392170	20.00000
408090	20.00000
406142	20.00000
432136	20.00000
418128	20.00000
412132	20.00000
374140	20.00000
412090	20.00000
462116	20.00000
470122	20.00000
432134	20.00000
396096	20.00000
444120	20.00000
468108	20.00000
450074	20.00000
420130	20.00000
450080	20.00000
392168	20.00000
406164	20.00000
434112	20.00000
440110	20.00000
450104	20.00000
454080	20.00000
464104	20.00000
416152	20.00000
408150	20.00000
396090	20.00000
418130	20.00000
432116	20.00000
448066	20.00000
440124	20.00000
418126	20.00000
448076	20.00000
406156	20.00000
452074	20.00000
438102	20.00000
378146	20.00000
426136	20.00000
382128	20.00000
428128	20.00000
376126	20.00000
378136	20.00000
426102	20.00000
442088	20.00000
456122	20.00000
440104	20.00000
440098	20.00000
410154	20.00000
404162	20.00000
428100	20.00000
354124	20.00000
394158	20.00000
462132	20.00000
392086	20.00000
384142	20.00000
422134	20.00000
402176	20.00000
452086	20.00000
382148	20.00000
418144	20.00000
408144	20.00000
434108	20.00000
384144	20.00000
438080	20.00000
450106	20.00000
466112	20.00000
408152	20.00000
410082	20.00000
380124	20.00000
440112	20.00000
390090	20.00000
424110	20.00000
434134	20.00000
382162	20.00000
418156	20.00000
456120	20.00000
400166	20.00000
412138	20.00000
378132	20.00000
390094	20.00000
442098	20.00000
456082	20.00000
446070	20.00000
442092	20.00000
396166	20.00000
412166	20.00000
372152	20.00000
454110	20.00000
436110	20.00000
418124	20.00000
370142	20.00000
458134	20.00000
394092	20.00000
408146	20.00000
426106	20.00000
456132	20.00000
388084	20.00000
450068	20.00000
388168	20.00000
464126	20.00000
442122	20.00000
416126	20.00000
374134	20.00000
398090	20.00000
366150	20.00000
460120	20.00000
450114	20.00000
410158	20.00000
410170	20.00000
428110	20.00000
418122	20.00000
396162	20.00000
402168	20.00000
438126	20.00000
410160	20.00000
442078	20.00000
426114	20.00000
464122	20.00000
440084	20.00000
406174	20.00000
398086	20.00000
460078	20.00000
408164	20.00000
380134	20.00000
428122	20.00000
452112	20.00000
420126	20.00000
444078	20.00000
444086	20.00000
394170	20.00000
420148	20.00000
440088	20.00000
458114	20.00000
412128	20.00000
382158	20.00000
412156	20.00000
418142	20.00000
420154	20.00000
376138	20.00000
400150	20.00000
396094	20.00000
456114	20.00000
442116	20.00000
448106	20.00000
394094	20.00000
416142	20.00000
460102	20.00000
404144	20.00000
402166	20.00000
380142	20.00000
380148	20.00000
440094	20.00000
456138	20.00000
386162	20.00000
460104	20.00000
416122	20.00000
452104	20.00000
418140	20.00000
406080	20.00000
428108	20.00000
418136	20.00000
426126	20.00000
454072	20.00000
408138	20.00000
434136	20.00000
444122	20.00000
448080	20.00000
458100	20.00000
388090	20.00000
372134	20.00000
450066	20.00000
464112	20.00000
464082	20.00000
450108	20.00000
446116	20.00000
454096	20.00000
412180	20.00000
456110	20.00000
414122	20.00000
394096	20.00000
458086	20.00000
436126	20.00000
380156	20.00000
460092	20.00000
460130	20.00000
448082	20.00000
404086	20.00000
444076	20.00000
400158	20.00000
446080	20.00000
400156	20.00000
370152	20.00000
418146	20.00000
420118	20.00000
416134	20.00000
396158	20.00000
432114	20.00000
462126	20.00000
458070	20.00000
410140	20.00000
410136	20.00000
432128	20.00000
450070	20.00000
454136	20.00000
440080	20.00000
392094	20.00000
366152	20.00000
452090	20.00000
400088	20.00000
396160	20.00000
368120	20.00000
382156	20.00000
456130	20.00000
374126	20.00000
376140	20.00000
470118	20.00000
454100	20.00000
388086	20.00000
374130	20.00000
456078	20.00000
468106	20.00000
410142	20.00000
446096	20.00000
378148	20.00000
460116	20.00000
456066	20.00000
430098	20.00000
424100	20.00000
418120	20.00000
358128	20.00000
438104	20.00000
404150	20.00000
422144	20.00000
414126	20.00000
420132	20.00000
440106	20.00000
416154	20.00000
436120	20.00000
386152	20.00000
442084	20.00000
432106	20.00000
458108	20.00000
410088	20.00000
430108	20.00000
434124	20.00000
458078	20.00000
430132	20.00000
372140	20.00000
456124	20.00000
442120	20.00000
430134	20.00000
464084	20.00000
422140	20.00000
458130	20.00000
414136	20.00000
410144	20.00000
452124	20.00000
404170	20.00000
436128	20.00000
418152	20.00000
372132	20.00000
372144	20.00000
456104	20.00000
454090	20.00000
440116	20.00000
390172	20.00000
448110	20.00000
426108	20.00000
452114	20.00000
404094	20.00000
458110	20.00000
440122	20.00000
448074	20.00000
462080	20.00000
422108	20.00000
446100	20.00000
436104	20.00000
458136	20.00000
446114	20.00000
408166	20.00000
456068	20.00000
398096	20.00000
460082	20.00000
418132	20.00000
406138	20.00000
414154	20.00000
392162	20.00000
380140	20.00000
450096	20.00000
412150	20.00000
392084	20.00000
434132	20.00000
400096	20.00000
412148	20.00000
398160	20.00000
392160	20.00000
378122	20.00000
390084	20.00000
462128	20.00000
456096	20.00000
404090	20.00000
390164	20.00000
392090	20.00000
458132	20.00000
426112	20.00000
466120	20.00000
466132	20.00000
452078	20.00000
428106	20.00000
384148	20.00000
462136	20.00000
410172	20.00000
448088	20.00000
416128	20.00000
464106	20.00000
400178	20.00000
406088	20.00000
406158	20.00000
370136	20.00000
458102	20.00000
434118	20.00000
368152	20.00000
406170	20.00000
408082	20.00000
386160	20.00000
390160	20.00000
414132	20.00000
442100	20.00000
374128	20.00000
416132	20.00000
434106	20.00000
458094	20.00000
376134	20.00000
370140	20.00000
400154	20.00000
400160	20.00000
464120	20.00000
450078	20.00000
402152	20.00000
422128	20.00000
380144	20.00000
426124	20.00000
376148	20.00000
398178	20.00000
442080	20.00000
378152	20.00000
354126	20.00000
456116	20.00000
408094	20.00000
458072	20.00000
404140	20.00000
456088	20.00000
468118	20.00000
418134	20.00000
394082	20.00000
456100	20.00000
378160	20.00000
398156	20.00000
434104	20.00000
446098	20.00000
370144	20.00000
440100	20.00000
438110	20.00000
436124	20.00000
392088	20.00000
454108	20.00000
446092	20.00000
420150	20.00000
428136	20.00000
430138	20.00000
422142	20.00000
422114	20.00000
456108	20.00000
464110	20.00000
406134	20.00000
432104	20.00000
462090	20.00000
380162	20.00000
434122	20.00000
458098	20.00000
422146	20.00000
404178	20.00000
434098	20.00000
466126	20.00000
406146	20.00000
390170	20.00000
408084	20.00000
412152	20.00000
452100	20.00000
394164	20.00000
434126	20.00000
434116	20.00000
438120	20.00000
428126	20.00000
432130	20.00000
400084	20.00000
454088	20.00000
394086	20.00000
402088	20.00000
446122	20.00000
406096	20.00000
464108	20.00000
374138	20.00000
458084	20.00000
424108	20.00000
416136	20.00000
420140	20.00000
458118	20.00000
456106	20.00000
456136	20.00000
410168	20.00000
414156	20.00000
456074	20.00000
412142	20.00000
420134	20.00000
438076	20.00000
436132	20.00000
446124	20.00000
456076	20.00000
404180	20.00000
418150	20.00000
464136	20.00000
408086	20.00000
404152	20.00000
368140	20.00000
402094	20.00000
370126	20.00000
452094	20.00000
408170	20.00000
392154	20.00000
446102	20.00000
408130	20.00000
406178	20.00000
450072	20.00000
426100	20.00000
456092	20.00000
466102	20.00000
408096	20.00000
426134	20.00000
376152	20.00000
422112	20.00000
388166	20.00000
380146	20.00000
456084	20.00000
406090	20.00000
390096	20.00000
402086	20.00000
440108	20.00000
406152	20.00000
410092	20.00000
418154	20.00000
416156	20.00000
402170	20.00000
458116	20.00000
464134	20.00000
430116	20.00000
460136	20.00000
450124	20.00000
444094	20.00000
440126	20.00000
404156	20.00000
442106	20.00000
454070	20.00000
444090	20.00000
450094	20.00000
402182	20.00000
466116	20.00000
412136	20.00000
450110	20.00000
378130	20.00000
366120	20.00000
400094	20.00000
438130	20.00000
462082	20.00000
406162	20.00000
424142	20.00000
460090	20.00000
382132	20.00000
